"gene"	"adj.pval.treatment1"	"adj.pval.treatment2"	"adj.pval.treatment1_x_treatment2"	"scaffold"	"start"	"end"	"uniprot.id"	"uniprot_taxa.id"	"Uniprot.Name"	"GO.IDs"	"GO.Descript"
"PGEN_.00g167620"	0.75354467171227	0.859597413096865	0.0512138506758134	"Scaffold_07"	40796170	40796640	NA	NA	NA	NA	NA
"PGEN_.00g086030"	2.79816036976501e-06	0.575251745239636	0.0533411837317441	"Scaffold_04"	18737907	18762048	NA	NA	NA	NA	NA
"PGEN_.00g150990"	0.207823718268453	0.412452197741911	0.0533411837317441	"Scaffold_06"	56971282	56997807	"Q9Y6N5"	"SQOR_HUMAN"	"Sulfide:quinone oxidoreductase, mitochondrial (SQOR) (EC 1.8.5.-) (Sulfide dehydrogenase-like) (Sulfide quinone oxidoreductase)"	"GO:0005739; GO:0005743; GO:0048038; GO:0070221; GO:0070224; GO:0070813; GO:0071949"	"mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]; FAD binding [GO:0071949]; quinone binding [GO:0048038]; sulfide:quinone oxidoreductase activity [GO:0070224]; hydrogen sulfide metabolic process [GO:0070813]; sulfide oxidation, using sulfide:quinone oxidoreductase [GO:0070221]"
"PGEN_.00g294230"	0.146713595183017	0.314385558819858	0.0590737451113861	"Scaffold_14"	41119549	41133880	"Q704S8"	"CACP_RAT"	"Carnitine O-acetyltransferase (Carnitine acetylase) (EC 2.3.1.7) (Carnitine acetyltransferase) (CAT) (CrAT)"	"GO:0004092; GO:0005739; GO:0005743; GO:0005777; GO:0005783; GO:0006631; GO:0019254"	"endoplasmic reticulum [GO:0005783]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]; peroxisome [GO:0005777]; carnitine O-acetyltransferase activity [GO:0004092]; carnitine metabolic process, CoA-linked [GO:0019254]; fatty acid metabolic process [GO:0006631]"
"PGEN_.00g067680"	0.0138951038680062	0.0806742578295323	0.0603956651576528	"Scaffold_03"	27101958	27117373	NA	NA	NA	NA	NA
"PGEN_.00g045860"	0.557506705365601	0.34252953394629	0.0624015296678811	"Scaffold_02"	35985527	36039563	"Q8CIS0"	"CAR11_MOUSE"	"Caspase recruitment domain-containing protein 11"	"GO:0001772; GO:0001819; GO:0002377; GO:0005737; GO:0005886; GO:0007165; GO:0007249; GO:0030183; GO:0030890; GO:0031295; GO:0032449; GO:0038202; GO:0042100; GO:0042102; GO:0042110; GO:0042981; GO:0043123; GO:0045061; GO:0045086; GO:0045121; GO:0045577; GO:0045580; GO:0046649; GO:0048872; GO:0050700; GO:0050776; GO:0050870; GO:0051092; GO:0070970"	"CBM complex [GO:0032449]; cytoplasm [GO:0005737]; immunological synapse [GO:0001772]; membrane raft [GO:0045121]; plasma membrane [GO:0005886]; CARD domain binding [GO:0050700]; B cell differentiation [GO:0030183]; B cell proliferation [GO:0042100]; homeostasis of number of cells [GO:0048872]; I-kappaB kinase/NF-kappaB signaling [GO:0007249]; immunoglobulin production [GO:0002377]; interleukin-2 secretion [GO:0070970]; lymphocyte activation [GO:0046649]; positive regulation of B cell proliferation [GO:0030890]; positive regulation of cytokine production [GO:0001819]; positive regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043123]; positive regulation of interleukin-2 biosynthetic process [GO:0045086]; positive regulation of NF-kappaB transcription factor activity [GO:0051092]; positive regulation of T cell activation [GO:0050870]; positive regulation of T cell proliferation [GO:0042102]; regulation of apoptotic process [GO:0042981]; regulation of B cell differentiation [GO:0045577]; regulation of immune response [GO:0050776]; regulation of T cell differentiation [GO:0045580]; signal transduction [GO:0007165]; T cell activation [GO:0042110]; T cell costimulation [GO:0031295]; thymic T cell selection [GO:0045061]; TORC1 signaling [GO:0038202]"
"PGEN_.00g137060"	0.082312292109487	0.0627602771340844	0.0645777702498183	"Scaffold_06"	19826696	19916609	"Q5SSG4"	"GA2L2_MOUSE"	"GAS2-like protein 2 (Growth arrest-specific protein 2-like 2)"	"GO:0001578; GO:0001965; GO:0005737; GO:0005884; GO:0005886; GO:0007026; GO:0008017; GO:0008093; GO:0031110; GO:0035371; GO:0036064; GO:0045745; GO:0051015; GO:0060296; GO:1904825"	"actin filament [GO:0005884]; ciliary basal body [GO:0036064]; cytoplasm [GO:0005737]; microtubule plus-end [GO:0035371]; plasma membrane [GO:0005886]; actin filament binding [GO:0051015]; cytoskeletal adaptor activity [GO:0008093]; G-protein alpha-subunit binding [GO:0001965]; microtubule binding [GO:0008017]; microtubule bundle formation [GO:0001578]; negative regulation of microtubule depolymerization [GO:0007026]; positive regulation of G protein-coupled receptor signaling pathway [GO:0045745]; protein localization to microtubule plus-end [GO:1904825]; regulation of cilium beat frequency involved in ciliary motility [GO:0060296]; regulation of microtubule polymerization or depolymerization [GO:0031110]"
"PGEN_.00g075910"	0.024202204720855	0.293266770159254	0.0677616803009339	"Scaffold_03"	51264461	51265168	NA	NA	NA	NA	NA
"PGEN_.00g342760"	0.210471485411983	0.258746064331053	0.0735654625038164	"Scaffold_18"	9501713	9533178	"Q9HB55"	"CP343_HUMAN"	"Cytochrome P450 3A43 (EC 1.14.14.1)"	"GO:0004497; GO:0005506; GO:0005789; GO:0008202; GO:0008395; GO:0020037; GO:0050649; GO:0070330; GO:0070989; GO:0101020"	"endoplasmic reticulum membrane [GO:0005789]; aromatase activity [GO:0070330]; estrogen 16-alpha-hydroxylase activity [GO:0101020]; heme binding [GO:0020037]; iron ion binding [GO:0005506]; monooxygenase activity [GO:0004497]; steroid hydroxylase activity [GO:0008395]; testosterone 6-beta-hydroxylase activity [GO:0050649]; oxidative demethylation [GO:0070989]; steroid metabolic process [GO:0008202]"
"PGEN_.00g007340"	0.0551100465657594	0.543182170350515	0.0756723930329098	"Scaffold_01"	18195064	18316661	"Q08499"	"PDE4D_HUMAN"	"cAMP-specific 3',5'-cyclic phosphodiesterase 4D (EC 3.1.4.53) (DPDE3) (PDE43)"	"GO:0002027; GO:0004114; GO:0004115; GO:0005813; GO:0005829; GO:0005886; GO:0005891; GO:0006198; GO:0006939; GO:0007186; GO:0007568; GO:0008144; GO:0010469; GO:0010880; GO:0016020; GO:0016324; GO:0019899; GO:0019933; GO:0030552; GO:0030593; GO:0031625; GO:0031698; GO:0032729; GO:0032743; GO:0032754; GO:0033137; GO:0034704; GO:0035264; GO:0043951; GO:0044325; GO:0045822; GO:0046872; GO:0050852; GO:0051117; GO:0060314; GO:0061028; GO:0071222; GO:0071320; GO:0071872; GO:0071875; GO:0086004; GO:0086024; GO:0097110; GO:1901844; GO:1901898"	"apical plasma membrane [GO:0016324]; calcium channel complex [GO:0034704]; centrosome [GO:0005813]; cytosol [GO:0005829]; membrane [GO:0016020]; plasma membrane [GO:0005886]; voltage-gated calcium channel complex [GO:0005891]; 3',5'-cyclic-AMP phosphodiesterase activity [GO:0004115]; 3',5'-cyclic-nucleotide phosphodiesterase activity [GO:0004114]; ATPase binding [GO:0051117]; beta-2 adrenergic receptor binding [GO:0031698]; cAMP binding [GO:0030552]; drug binding [GO:0008144]; enzyme binding [GO:0019899]; ion channel binding [GO:0044325]; metal ion binding [GO:0046872]; scaffold protein binding [GO:0097110]; ubiquitin protein ligase binding [GO:0031625]; adenylate cyclase-activating adrenergic receptor signaling pathway involved in positive regulation of heart rate [GO:0086024]; adrenergic receptor signaling pathway [GO:0071875]; aging [GO:0007568]; cAMP catabolic process [GO:0006198]; cAMP-mediated signaling [GO:0019933]; cellular response to cAMP [GO:0071320]; cellular response to epinephrine stimulus [GO:0071872]; cellular response to lipopolysaccharide [GO:0071222]; establishment of endothelial barrier [GO:0061028]; G protein-coupled receptor signaling pathway [GO:0007186]; multicellular organism growth [GO:0035264]; negative regulation of cAMP-mediated signaling [GO:0043951]; negative regulation of heart contraction [GO:0045822]; negative regulation of peptidyl-serine phosphorylation [GO:0033137]; negative regulation of relaxation of cardiac muscle [GO:1901898]; neutrophil chemotaxis [GO:0030593]; positive regulation of interferon-gamma production [GO:0032729]; positive regulation of interleukin-2 production [GO:0032743]; positive regulation of interleukin-5 production [GO:0032754]; regulation of cardiac muscle cell contraction [GO:0086004]; regulation of cell communication by electrical coupling involved in cardiac conduction [GO:1901844]; regulation of heart rate [GO:0002027]; regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum [GO:0010880]; regulation of ryanodine-sensitive calcium-release channel activity [GO:0060314]; regulation of signaling receptor activity [GO:0010469]; smooth muscle contraction [GO:0006939]; T cell receptor signaling pathway [GO:0050852]"
"PGEN_.00g274530"	0.391265900618079	0.194933021816375	0.0773634585117938	"Scaffold_13"	40767020	40771439	"P06603"	"TBA1_DROME"	"Tubulin alpha-1 chain"	"GO:0000226; GO:0000235; GO:0000278; GO:0003924; GO:0005200; GO:0005525; GO:0005634; GO:0005737; GO:0005813; GO:0005819; GO:0005874; GO:0007017; GO:0032418; GO:0048471"	"astral microtubule [GO:0000235]; centrosome [GO:0005813]; cytoplasm [GO:0005737]; microtubule [GO:0005874]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; spindle [GO:0005819]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; structural constituent of cytoskeleton [GO:0005200]; lysosome localization [GO:0032418]; microtubule cytoskeleton organization [GO:0000226]; microtubule-based process [GO:0007017]; mitotic cell cycle [GO:0000278]"
"PGEN_.00g299000"	0.00486902079818046	0.636591075578648	0.079796968727552	"Scaffold_15"	5115847	5179865	"Q9Y6R7"	"FCGBP_HUMAN"	"IgGFc-binding protein (Fcgamma-binding protein antigen) (FcgammaBP)"	"GO:0070062"	"extracellular exosome [GO:0070062]"
"PGEN_.00g302550"	0.825080522951589	0.941087652395417	0.0805557510552718	"Scaffold_15"	13847080	13847526	NA	NA	NA	NA	NA
"PGEN_.00g288630"	0.140549374790968	0.801460375859917	0.0843629251044016	"Scaffold_14"	28692672	28719161	"Q5HZJ0"	"RNC_MOUSE"	"Ribonuclease 3 (EC 3.1.26.3) (Protein Drosha) (Ribonuclease III) (RNase III)"	"GO:0001530; GO:0003725; GO:0004521; GO:0004525; GO:0005634; GO:0005730; GO:0006396; GO:0010468; GO:0010586; GO:0010628; GO:0014069; GO:0016075; GO:0017151; GO:0030422; GO:0031053; GO:0031054; GO:0042254; GO:0042803; GO:0045589; GO:0046332; GO:0046872; GO:0050727; GO:0050829; GO:0050830; GO:0070412; GO:0070877; GO:0070878; GO:2000628"	"microprocessor complex [GO:0070877]; nucleolus [GO:0005730]; nucleus [GO:0005634]; postsynaptic density [GO:0014069]; DEAD/H-box RNA helicase binding [GO:0017151]; double-stranded RNA binding [GO:0003725]; endoribonuclease activity [GO:0004521]; lipopolysaccharide binding [GO:0001530]; metal ion binding [GO:0046872]; primary miRNA binding [GO:0070878]; protein homodimerization activity [GO:0042803]; R-SMAD binding [GO:0070412]; ribonuclease III activity [GO:0004525]; SMAD binding [GO:0046332]; defense response to Gram-negative bacterium [GO:0050829]; defense response to Gram-positive bacterium [GO:0050830]; miRNA metabolic process [GO:0010586]; positive regulation of gene expression [GO:0010628]; pre-miRNA processing [GO:0031054]; primary miRNA processing [GO:0031053]; production of siRNA involved in RNA interference [GO:0030422]; regulation of gene expression [GO:0010468]; regulation of inflammatory response [GO:0050727]; regulation of miRNA metabolic process [GO:2000628]; regulation of regulatory T cell differentiation [GO:0045589]; ribosome biogenesis [GO:0042254]; RNA processing [GO:0006396]; rRNA catabolic process [GO:0016075]"
"PGEN_.00g246110"	0.247180740051765	0.00139383952756258	0.0848972167432361	"Scaffold_12"	9944029	9944767	NA	NA	NA	NA	NA
"PGEN_.00g276140"	0.684406588084936	0.472289949394275	0.0902030729132875	"Scaffold_14"	776419	819186	NA	NA	NA	NA	NA
"PGEN_.00g341260"	0.637129851759291	0.813369922513086	0.0909631656803147	"Scaffold_18"	6076714	6131603	NA	NA	NA	NA	NA
"PGEN_.00g125820"	0.176236123997695	0.813369922513086	0.0915790102871182	"Scaffold_05"	59431128	59609752	"Q80ZA4"	"PKHL1_MOUSE"	"Fibrocystin-L (Polycystic kidney and hepatic disease 1-like protein 1) (PKHD1-like protein 1) (Protein D86)"	"GO:0005929; GO:0016021"	"cilium [GO:0005929]; integral component of membrane [GO:0016021]"
"PGEN_.00g108700"	0.0607308524267614	0.259460884132981	0.0925017261666406	"Scaffold_05"	11889536	11890080	NA	NA	NA	NA	NA
"PGEN_.00g270860"	0.385161115564242	0.813369922513086	0.0929366483425315	"Scaffold_13"	30580818	30604396	"O75095"	"MEGF6_HUMAN"	"Multiple epidermal growth factor-like domains protein 6 (Multiple EGF-like domains protein 6) (Epidermal growth factor-like protein 3) (EGF-like protein 3)"	"GO:0005509; GO:0005576"	"extracellular region [GO:0005576]; calcium ion binding [GO:0005509]"
"PGEN_.00g069560"	0.30946180838238	0.785198974034576	0.0957877867321739	"Scaffold_03"	32288684	32301375	NA	NA	NA	NA	NA
"PGEN_.00g343490"	0.94356661452664	0.935896482208528	0.0964232668954523	"Scaffold_18"	11397731	11398654	NA	NA	NA	NA	NA
"PGEN_.00g006980"	0.715881015143049	0.871141854084068	0.102863759135314	"Scaffold_01"	17345286	17345843	NA	NA	NA	NA	NA
"PGEN_.00g097410"	0.849698990611881	0.99457223562135	0.103489151276114	"Scaffold_04"	49496432	49496722	NA	NA	NA	NA	NA
"PGEN_.00g062410"	0.66017910975902	0.397248409939461	0.103510530924171	"Scaffold_03"	12530307	12561386	"E1C7T6"	"TYW5_CHICK"	"tRNA wybutosine-synthesizing protein 5 (EC 1.14.11.42) (tRNA(Phe) (7-(3-amino-3-carboxypropyl)wyosine(37)-C(2))-hydroxylase)"	"GO:0000049; GO:0005506; GO:0016706; GO:0031591; GO:0042803; GO:0102524"	"2-oxoglutarate-dependent dioxygenase activity [GO:0016706]; iron ion binding [GO:0005506]; protein homodimerization activity [GO:0042803]; tRNA binding [GO:0000049]; tRNAPhe (7-(3-amino-3-carboxypropyl)wyosine37-C2)-hydroxylase activity [GO:0102524]; wybutosine biosynthetic process [GO:0031591]"
"PGEN_.00g209300"	0.34473181585791	0.40050289079867	0.107121899639281	"Scaffold_10"	13637328	13686852	"Q7Z6B7"	"SRGP1_HUMAN"	"SLIT-ROBO Rho GTPase-activating protein 1 (srGAP1) (Rho GTPase-activating protein 13)"	"GO:0005096; GO:0005737; GO:0005829; GO:0007165; GO:0030336; GO:0048365; GO:0051056"	"cytoplasm [GO:0005737]; cytosol [GO:0005829]; GTPase activator activity [GO:0005096]; Rac GTPase binding [GO:0048365]; negative regulation of cell migration [GO:0030336]; regulation of small GTPase mediated signal transduction [GO:0051056]; signal transduction [GO:0007165]"
"PGEN_.00g192760"	0.317078995353061	0.672295477846064	0.109716441809677	"Scaffold_09"	4024192	4060681	"Q96L92"	"SNX27_HUMAN"	"Sorting nexin-27"	"GO:0001770; GO:0001772; GO:0005654; GO:0005768; GO:0005769; GO:0005829; GO:0006886; GO:0007165; GO:0008333; GO:0016197; GO:0031901; GO:0032266; GO:0035091; GO:1990126"	"cytosol [GO:0005829]; early endosome [GO:0005769]; early endosome membrane [GO:0031901]; endosome [GO:0005768]; immunological synapse [GO:0001772]; nucleoplasm [GO:0005654]; phosphatidylinositol binding [GO:0035091]; phosphatidylinositol-3-phosphate binding [GO:0032266]; endosomal transport [GO:0016197]; endosome to lysosome transport [GO:0008333]; establishment of natural killer cell polarity [GO:0001770]; intracellular protein transport [GO:0006886]; retrograde transport, endosome to plasma membrane [GO:1990126]; signal transduction [GO:0007165]"
"PGEN_.00g220220"	0.754278504390504	0.70779179520149	0.109716441809677	"Scaffold_10"	42436603	42443609	NA	NA	NA	NA	NA
"PGEN_.00g277360"	3.57466834432105e-17	0.58090120071781	0.110513272068221	"Scaffold_14"	3377810	3378106	NA	NA	NA	NA	NA
"PGEN_.00g304260"	0.00430751763269992	0.314824811377977	0.113028264113489	"Scaffold_15"	18342004	18342573	NA	NA	NA	NA	NA
"PGEN_.00g045850"	0.835812625987743	0.0561546906559237	0.113731609275207	"Scaffold_02"	35968575	35977721	"Q9R088"	"KITM_MOUSE"	"Thymidine kinase 2, mitochondrial (EC 2.7.1.21) (Mt-TK)"	"GO:0004137; GO:0004797; GO:0005524; GO:0005737; GO:0005739; GO:0005743; GO:0006264; GO:0009262; GO:0019136; GO:0032042; GO:0046092; GO:0046104; GO:0071897"	"cytoplasm [GO:0005737]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]; ATP binding [GO:0005524]; deoxycytidine kinase activity [GO:0004137]; deoxynucleoside kinase activity [GO:0019136]; thymidine kinase activity [GO:0004797]; deoxycytidine metabolic process [GO:0046092]; deoxyribonucleotide metabolic process [GO:0009262]; DNA biosynthetic process [GO:0071897]; mitochondrial DNA metabolic process [GO:0032042]; mitochondrial DNA replication [GO:0006264]; thymidine metabolic process [GO:0046104]"
"PGEN_.00g221870"	0.80248801613042	0.632632971235295	0.118934855770948	"Scaffold_10"	46302661	46312199	NA	NA	NA	NA	NA
"PGEN_.00g110640"	0.0367251017403069	0.575151800935484	0.119565008812147	"Scaffold_05"	16931361	16979731	"Q9R044"	"NPHN_RAT"	"Nephrin (Renal glomerulus-specific cell adhesion receptor)"	"GO:0000165; GO:0003094; GO:0005886; GO:0005925; GO:0007155; GO:0007254; GO:0007519; GO:0007520; GO:0016020; GO:0016021; GO:0017022; GO:0019904; GO:0030507; GO:0030838; GO:0032836; GO:0032991; GO:0035418; GO:0036057; GO:0042995; GO:0044062; GO:0045121; GO:0051393; GO:0072015"	"cell projection [GO:0042995]; focal adhesion [GO:0005925]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; membrane raft [GO:0045121]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]; slit diaphragm [GO:0036057]; alpha-actinin binding [GO:0051393]; myosin binding [GO:0017022]; protein domain specific binding [GO:0019904]; spectrin binding [GO:0030507]; cell adhesion [GO:0007155]; glomerular basement membrane development [GO:0032836]; glomerular filtration [GO:0003094]; glomerular visceral epithelial cell development [GO:0072015]; JNK cascade [GO:0007254]; MAPK cascade [GO:0000165]; myoblast fusion [GO:0007520]; positive regulation of actin filament polymerization [GO:0030838]; protein localization to synapse [GO:0035418]; regulation of excretion [GO:0044062]; skeletal muscle tissue development [GO:0007519]"
"PGEN_.00g169510"	0.993202080191273	0.387641347044811	0.126140943649878	"Scaffold_08"	2809168	2829744	"Q8NCC3"	"PAG15_HUMAN"	"Group XV phospholipase A2 (EC 2.3.1.-) (1-O-acylceramide synthase) (ACS) (LCAT-like lysophospholipase) (LLPL) (Lysophospholipase 3) (Lysosomal phospholipase A2) (LPLA2)"	"GO:0004622; GO:0005543; GO:0005576; GO:0005615; GO:0005654; GO:0005764; GO:0006644; GO:0006650; GO:0006672; GO:0008374; GO:0009062; GO:0016020; GO:0034638; GO:0043231; GO:0046338; GO:0047499; GO:0070062"	"extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; intracellular membrane-bounded organelle [GO:0043231]; lysosome [GO:0005764]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; calcium-independent phospholipase A2 activity [GO:0047499]; lysophospholipase activity [GO:0004622]; O-acyltransferase activity [GO:0008374]; phospholipid binding [GO:0005543]; ceramide metabolic process [GO:0006672]; fatty acid catabolic process [GO:0009062]; glycerophospholipid metabolic process [GO:0006650]; phosphatidylcholine catabolic process [GO:0034638]; phosphatidylethanolamine catabolic process [GO:0046338]; phospholipid metabolic process [GO:0006644]"
"PGEN_.00g121510"	0.744606394462897	0.0659948223398084	0.128316609231058	"Scaffold_05"	47902627	47926252	"Q32KI9"	"ARSI_MOUSE"	"Arylsulfatase I (ASI) (EC 3.1.6.-)"	"GO:0005576; GO:0005783; GO:0008484; GO:0046872"	"endoplasmic reticulum [GO:0005783]; extracellular region [GO:0005576]; metal ion binding [GO:0046872]; sulfuric ester hydrolase activity [GO:0008484]"
"PGEN_.00g060400"	0.825394846416433	0.00332756124164344	0.130512305473397	"Scaffold_03"	7144218	7178145	"Q93099"	"HGD_HUMAN"	"Homogentisate 1,2-dioxygenase (EC 1.13.11.5) (Homogentisate oxygenase) (Homogentisic acid oxidase) (Homogentisicase)"	"GO:0004411; GO:0005829; GO:0006520; GO:0006559; GO:0006572; GO:0042802; GO:0046872; GO:0070062"	"cytosol [GO:0005829]; extracellular exosome [GO:0070062]; homogentisate 1,2-dioxygenase activity [GO:0004411]; identical protein binding [GO:0042802]; metal ion binding [GO:0046872]; cellular amino acid metabolic process [GO:0006520]; L-phenylalanine catabolic process [GO:0006559]; tyrosine catabolic process [GO:0006572]"
"PGEN_.00g256810"	0.698713274997316	0.685512556437924	0.13290965408456	"Scaffold_12"	42332604	42383822	"O55203"	"LDB2_MOUSE"	"LIM domain-binding protein 2 (LDB-2) (Carboxyl-terminal LIM domain-binding protein 1) (CLIM-1) (LIM domain-binding factor CLIM1)"	"GO:0000122; GO:0001102; GO:0001942; GO:0003712; GO:0005634; GO:0005654; GO:0005667; GO:0005730; GO:0005886; GO:0007275; GO:0010669; GO:0019899; GO:0030274; GO:0030334; GO:0031252; GO:0035019; GO:0043549; GO:0044089; GO:0045892; GO:0045944"	"cell leading edge [GO:0031252]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; transcription factor complex [GO:0005667]; enzyme binding [GO:0019899]; LIM domain binding [GO:0030274]; RNA polymerase II activating transcription factor binding [GO:0001102]; transcription coregulator activity [GO:0003712]; epithelial structure maintenance [GO:0010669]; hair follicle development [GO:0001942]; multicellular organism development [GO:0007275]; negative regulation of transcription by RNA polymerase II [GO:0000122]; negative regulation of transcription, DNA-templated [GO:0045892]; positive regulation of cellular component biogenesis [GO:0044089]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of cell migration [GO:0030334]; regulation of kinase activity [GO:0043549]; somatic stem cell population maintenance [GO:0035019]"
"PGEN_.00g070100"	0.649752326801449	0.451833577433321	0.133003263825661	"Scaffold_03"	33638530	33644035	NA	NA	NA	NA	NA
"PGEN_.00g068680"	0.06928057361712	0.0981462955501005	0.133108298014679	"Scaffold_03"	29458858	29464104	NA	NA	NA	NA	NA
"PGEN_.00g036340"	0.35166639862179	0.771754294917545	0.134467999836885	"Scaffold_02"	8445150	8445620	NA	NA	NA	NA	NA
"PGEN_.00g321190"	0.0109659882902616	0.941087652395417	0.134467999836885	"Scaffold_16"	14739729	14789048	"Q8JZW5"	"SH2D5_MOUSE"	"SH2 domain-containing protein 5"	"GO:0014069; GO:0030054"	"cell junction [GO:0030054]; postsynaptic density [GO:0014069]"
"PGEN_.00g097490"	0.56087594810869	0.731610782192496	0.137192678916035	"Scaffold_04"	49552048	49567388	NA	NA	NA	NA	NA
"PGEN_.00g339840"	0.75354467171227	0.756691464653889	0.146969088778527	"Scaffold_18"	2421987	2479928	"O60331"	"PI51C_HUMAN"	"Phosphatidylinositol 4-phosphate 5-kinase type-1 gamma (PIP5K1-gamma) (PtdIns(4)P-5-kinase 1 gamma) (EC 2.7.1.68) (Phosphatidylinositol 4-phosphate 5-kinase type I gamma) (PIP5KIgamma)"	"GO:0001891; GO:0001931; GO:0005524; GO:0005654; GO:0005829; GO:0005925; GO:0006661; GO:0006909; GO:0010008; GO:0014066; GO:0016079; GO:0016308; GO:0030036; GO:0030593; GO:0032587; GO:0034333; GO:0048488; GO:0061024; GO:0072583; GO:0098609; GO:0098793"	"cytosol [GO:0005829]; endosome membrane [GO:0010008]; focal adhesion [GO:0005925]; nucleoplasm [GO:0005654]; phagocytic cup [GO:0001891]; presynapse [GO:0098793]; ruffle membrane [GO:0032587]; uropod [GO:0001931]; 1-phosphatidylinositol-4-phosphate 5-kinase activity [GO:0016308]; ATP binding [GO:0005524]; actin cytoskeleton organization [GO:0030036]; adherens junction assembly [GO:0034333]; cell-cell adhesion [GO:0098609]; clathrin-dependent endocytosis [GO:0072583]; membrane organization [GO:0061024]; neutrophil chemotaxis [GO:0030593]; phagocytosis [GO:0006909]; phosphatidylinositol biosynthetic process [GO:0006661]; regulation of phosphatidylinositol 3-kinase signaling [GO:0014066]; synaptic vesicle endocytosis [GO:0048488]; synaptic vesicle exocytosis [GO:0016079]"
"PGEN_.00g228050"	0.659012592982464	0.623396751195314	0.150728159680922	"Scaffold_11"	10697291	10698564	NA	NA	NA	NA	NA
"PGEN_.00g163180"	0.687997531918656	0.126173520169992	0.151248558917222	"Scaffold_07"	28671234	28673825	NA	NA	NA	NA	NA
"PGEN_.00g159950"	0.811066663484767	0.845250987491855	0.153012640051362	"Scaffold_07"	20183233	20202872	"Q96BD5"	"PF21A_HUMAN"	"PHD finger protein 21A (BHC80a) (BRAF35-HDAC complex protein BHC80)"	"GO:0000118; GO:0000122; GO:0003677; GO:0003682; GO:0005654; GO:0006325; GO:0007596; GO:0046872; GO:1990391"	"DNA repair complex [GO:1990391]; histone deacetylase complex [GO:0000118]; nucleoplasm [GO:0005654]; chromatin binding [GO:0003682]; DNA binding [GO:0003677]; metal ion binding [GO:0046872]; blood coagulation [GO:0007596]; chromatin organization [GO:0006325]; negative regulation of transcription by RNA polymerase II [GO:0000122]"
"PGEN_.00g142490"	0.144525429696705	0.972043114851193	0.153666810095623	"Scaffold_06"	34306211	34306834	NA	NA	NA	NA	NA
"PGEN_.00g097390"	0.535193755999608	0.496957046514654	0.154507141822484	"Scaffold_04"	49493599	49493949	NA	NA	NA	NA	NA
"PGEN_.00g104420"	0.885864441662548	0.610603646151227	0.154798355692345	"Scaffold_05"	1878651	1887662	NA	NA	NA	NA	NA
"PGEN_.00g335390"	0.188025171654337	0.706229490419898	0.156010162705289	"Scaffold_17"	24994828	24995163	NA	NA	NA	NA	NA
"PGEN_.00g010060"	0.868745954627707	0.972043114851193	0.156581111165082	"Scaffold_01"	26799208	26811305	"Q8GX78"	"ANTR2_ARATH"	"Ascorbate transporter, chloroplastic (Phosphate transporter PHT4;4) (AtPHT4;4) (Probable anion transporter 2)"	"GO:0005315; GO:0009507; GO:0009536; GO:0009706; GO:0009941; GO:0010028; GO:0015229; GO:0015882; GO:0016021"	"chloroplast [GO:0009507]; chloroplast envelope [GO:0009941]; chloroplast inner membrane [GO:0009706]; integral component of membrane [GO:0016021]; plastid [GO:0009536]; inorganic phosphate transmembrane transporter activity [GO:0005315]; L-ascorbic acid transmembrane transporter activity [GO:0015229]; L-ascorbic acid transmembrane transport [GO:0015882]; xanthophyll cycle [GO:0010028]"
"PGEN_.00g196330"	0.672007084268436	0.225638803885626	0.156772196006978	"Scaffold_09"	14988352	15000788	NA	NA	NA	NA	NA
"PGEN_.00g027930"	0.19458040467369	0.918890876436749	0.160439567821411	"Scaffold_01"	77082491	77086798	"Q2M2S5"	"COA6_BOVIN"	"Cytochrome c oxidase assembly factor 6 homolog"	"GO:0005507; GO:0005739; GO:0005758; GO:0005886; GO:0008535; GO:0042774; GO:0072492"	"host cell mitochondrial intermembrane space [GO:0072492]; mitochondrial intermembrane space [GO:0005758]; mitochondrion [GO:0005739]; plasma membrane [GO:0005886]; copper ion binding [GO:0005507]; plasma membrane ATP synthesis coupled electron transport [GO:0042774]; respiratory chain complex IV assembly [GO:0008535]"
"PGEN_.00g305300"	0.0218132619432483	0.801460375859917	0.160439567821411	"Scaffold_15"	20883767	20894227	NA	NA	NA	NA	NA
"PGEN_.00g080980"	0.64784872286826	0.562617218765154	0.161702951913375	"Scaffold_04"	6499421	6499942	NA	NA	NA	NA	NA
"PGEN_.00g240010"	0.0234336864953918	0.11978568592276	0.171913119619912	"Scaffold_11"	45152791	45162406	NA	NA	NA	NA	NA
"PGEN_.00g127030"	0.654581184486509	0.62943533387851	0.179040556910366	"Scaffold_05"	62242266	62247995	NA	NA	NA	NA	NA
