"gene"	"adj.pval.treatment1"	"adj.pval.treatment2"	"adj.pval.treatment1_x_treatment2"	"scaffold"	"start"	"end"	"uniprot.id"	"uniprot_taxa.id"	"Uniprot.Name"	"GO.IDs"	"GO.Descript"
"PGEN_.00g077870"	0.00154012900867724	0.476213785855516	5.37665391455005e-14	"Scaffold_03"	56325773	56328346	NA	NA	NA	NA	NA
"PGEN_.00g078310"	0.0282720258767977	0.717104279031869	0.00746888456473829	"Scaffold_03"	57399874	57483677	"P35992"	"PTP10_DROME"	"Tyrosine-protein phosphatase 10D (EC 3.1.3.48) (Receptor-linked protein-tyrosine phosphatase 10D) (DPTP10D)"	"GO:0004725; GO:0005001; GO:0006470; GO:0007411; GO:0007417; GO:0007424; GO:0007616; GO:0008045; GO:0016021; GO:0030424; GO:0042059; GO:0045177; GO:0060446"	"apical part of cell [GO:0045177]; axon [GO:0030424]; integral component of membrane [GO:0016021]; protein tyrosine phosphatase activity [GO:0004725]; transmembrane receptor protein tyrosine phosphatase activity [GO:0005001]; axon guidance [GO:0007411]; branching involved in open tracheal system development [GO:0060446]; central nervous system development [GO:0007417]; long-term memory [GO:0007616]; motor neuron axon guidance [GO:0008045]; negative regulation of epidermal growth factor receptor signaling pathway [GO:0042059]; open tracheal system development [GO:0007424]; protein dephosphorylation [GO:0006470]"
"PGEN_.00g079530"	5.7479533020798e-06	4.18445646807193e-05	0.966960145863521	"Scaffold_04"	2747237	2750703	NA	NA	NA	NA	NA
"PGEN_.00g080700"	0.00195129536677981	0.970130334987832	0.699316555767792	"Scaffold_04"	5730516	5769291	NA	NA	NA	NA	NA
"PGEN_.00g080870"	0.0145382405460513	0.237955633026324	3.65376527610571e-09	"Scaffold_04"	6303439	6316236	NA	NA	NA	NA	NA
"PGEN_.00g082390"	2.25861417678572e-06	0.250433612389597	0.0831613958475597	"Scaffold_04"	9894020	9900405	"Q8BR93"	"HARB1_MOUSE"	"Putative nuclease HARBI1 (EC 3.1.-.-) (Harbinger transposase-derived nuclease)"	"GO:0004518; GO:0005634; GO:0005829; GO:0005886; GO:0034451; GO:0046872"	"centriolar satellite [GO:0034451]; cytosol [GO:0005829]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; metal ion binding [GO:0046872]; nuclease activity [GO:0004518]"
"PGEN_.00g082990"	2.25861417678572e-06	0.528845386010491	0.559496457644659	"Scaffold_04"	11114082	11123714	NA	NA	NA	NA	NA
"PGEN_.00g084590"	0.000789597213733952	2.67857614084234e-09	4.06322196838337e-07	"Scaffold_04"	15155960	15156208	NA	NA	NA	NA	NA
"PGEN_.00g085120"	0.00986427301005276	0.445335750674467	0.354606205412768	"Scaffold_04"	16334031	16343390	NA	NA	NA	NA	NA
"PGEN_.00g086030"	2.79816036976501e-06	0.575251745239636	0.0533411837317441	"Scaffold_04"	18737907	18762048	NA	NA	NA	NA	NA
"PGEN_.00g086530"	0	3.87009116652035e-169	2.44008024665326e-199	"Scaffold_04"	20248221	20253961	NA	NA	NA	NA	NA
"PGEN_.00g086580"	0.0220314620996701	0.349757597665189	0.887486196432348	"Scaffold_04"	20484091	20484405	NA	NA	NA	NA	NA
"PGEN_.00g087850"	0.000555622709839718	1.10151488021082e-06	0.0738695596257748	"Scaffold_04"	23621710	23634551	"Q9ULI3"	"HEG1_HUMAN"	"Protein HEG homolog 1"	"GO:0001570; GO:0001701; GO:0001886; GO:0001945; GO:0003017; GO:0003209; GO:0003222; GO:0003281; GO:0005509; GO:0005576; GO:0005911; GO:0007043; GO:0007507; GO:0009791; GO:0009897; GO:0016021; GO:0030324; GO:0035024; GO:0035264; GO:0048845; GO:0050878; GO:0055017; GO:0060039; GO:0090271; GO:1902414; GO:1905709; GO:2000299"	"cell-cell junction [GO:0005911]; external side of plasma membrane [GO:0009897]; extracellular region [GO:0005576]; integral component of membrane [GO:0016021]; calcium ion binding [GO:0005509]; cardiac atrium morphogenesis [GO:0003209]; cardiac muscle tissue growth [GO:0055017]; cell-cell junction assembly [GO:0007043]; endothelial cell morphogenesis [GO:0001886]; heart development [GO:0007507]; in utero embryonic development [GO:0001701]; lung development [GO:0030324]; lymph circulation [GO:0003017]; lymph vessel development [GO:0001945]; multicellular organism growth [GO:0035264]; negative regulation of membrane permeability [GO:1905709]; negative regulation of Rho protein signal transduction [GO:0035024]; negative regulation of Rho-dependent protein serine/threonine kinase activity [GO:2000299]; pericardium development [GO:0060039]; positive regulation of fibroblast growth factor production [GO:0090271]; post-embryonic development [GO:0009791]; protein localization to cell junction [GO:1902414]; regulation of body fluid levels [GO:0050878]; vasculogenesis [GO:0001570]; venous blood vessel morphogenesis [GO:0048845]; ventricular septum development [GO:0003281]; ventricular trabecula myocardium morphogenesis [GO:0003222]"
"PGEN_.00g092010"	0.00105713928222354	0.663618016135141	7.75418638031046e-08	"Scaffold_04"	34431632	34477799	"P51816"	"AFF2_HUMAN"	"AF4/FMR2 family member 2 (Fragile X E mental retardation syndrome protein) (Fragile X mental retardation 2 protein) (FMR2P) (Protein FMR-2) (Protein Ox19)"	"GO:0002151; GO:0005634; GO:0006355; GO:0006397; GO:0007420; GO:0007611; GO:0008380; GO:0010468; GO:0010629; GO:0016607; GO:0035063; GO:0043484"	"nuclear speck [GO:0016607]; nucleus [GO:0005634]; G-quadruplex RNA binding [GO:0002151]; brain development [GO:0007420]; learning or memory [GO:0007611]; mRNA processing [GO:0006397]; negative regulation of gene expression [GO:0010629]; nuclear speck organization [GO:0035063]; regulation of gene expression [GO:0010468]; regulation of RNA splicing [GO:0043484]; regulation of transcription, DNA-templated [GO:0006355]; RNA splicing [GO:0008380]"
"PGEN_.00g094130"	4.46814934965274e-06	0.0522651896651286	0.469578209866963	"Scaffold_04"	40359195	40366858	NA	NA	NA	NA	NA
"PGEN_.00g094260"	0.000308427938349267	0.543182170350515	0.00370554307888189	"Scaffold_04"	40636488	40653674	NA	NA	NA	NA	NA
"PGEN_.00g095890"	0.00382299899021539	0.213175567886512	0.950975057638754	"Scaffold_04"	45509173	45513558	NA	NA	NA	NA	NA
"PGEN_.00g095900"	0.00836495783569952	0.459516378061118	0.591189627284116	"Scaffold_04"	45513581	45514510	NA	NA	NA	NA	NA
"PGEN_.00g096230"	0.00685520497308933	0.52615177618353	0.416792921457829	"Scaffold_04"	46322021	46334683	NA	NA	NA	NA	NA
"PGEN_.00g097040"	0.00224357422946872	0.530177357141194	0.20212983106131	"Scaffold_04"	48427705	48448324	NA	NA	NA	NA	NA
"PGEN_.00g097550"	7.05322613392785e-15	0.349760922881058	4.38801377538975e-27	"Scaffold_04"	49794445	49794803	NA	NA	NA	NA	NA
"PGEN_.00g100950"	0.00209953273862376	1.0073534243551e-17	0.0630178688853394	"Scaffold_04"	57885900	57886430	NA	NA	NA	NA	NA
"PGEN_.00g101020"	4.834369877021e-05	0.655597478781302	0.00146053868090002	"Scaffold_04"	57942638	57943782	NA	NA	NA	NA	NA
"PGEN_.00g101030"	0.00193661836844924	3.96202213405499e-39	1.22921960666354e-35	"Scaffold_04"	57953649	57955140	NA	NA	NA	NA	NA
"PGEN_.00g101830"	0.00154012900867724	0.872665328499164	0.16815942201758	"Scaffold_04"	60015206	60031655	"P53370"	"NUDT6_HUMAN"	"Nucleoside diphosphate-linked moiety X motif 6 (Nudix motif 6) (EC 3.6.1.-) (Antisense basic fibroblast growth factor) (Protein GFG)"	"GO:0005634; GO:0005737; GO:0005739; GO:0008285; GO:0035529; GO:0045786; GO:0047631; GO:0051287"	"cytoplasm [GO:0005737]; mitochondrion [GO:0005739]; nucleus [GO:0005634]; ADP-ribose diphosphatase activity [GO:0047631]; NAD binding [GO:0051287]; NADH pyrophosphatase activity [GO:0035529]; negative regulation of cell cycle [GO:0045786]; negative regulation of cell population proliferation [GO:0008285]"
"PGEN_.00g103590"	9.44128905279227e-05	2.01326609544454e-06	0.404586462667148	"Scaffold_04"	64746021	64753853	NA	NA	NA	NA	NA
"PGEN_.00g104730"	0.000592312770877281	7.89564517961758e-08	8.41833900327538e-61	"Scaffold_05"	2521223	2525989	NA	NA	NA	NA	NA
"PGEN_.00g105400"	0.0485799963870943	0.692808563674087	0.220429163572822	"Scaffold_05"	4615002	4643207	"P06731"	"CEAM5_HUMAN"	"Carcinoembryonic antigen-related cell adhesion molecule 5 (Carcinoembryonic antigen) (CEA) (Meconium antigen 100) (CD antigen CD66e)"	"GO:0005576; GO:0005886; GO:0005887; GO:0006915; GO:0007156; GO:0007157; GO:0009986; GO:0010832; GO:0016323; GO:0016324; GO:0031225; GO:0034109; GO:0034235; GO:0042802; GO:0042803; GO:0043066; GO:0050900; GO:0070062; GO:0071575; GO:2000811"	"anchored component of membrane [GO:0031225]; apical plasma membrane [GO:0016324]; basolateral plasma membrane [GO:0016323]; cell surface [GO:0009986]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; integral component of external side of plasma membrane [GO:0071575]; integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]; GPI anchor binding [GO:0034235]; identical protein binding [GO:0042802]; protein homodimerization activity [GO:0042803]; apoptotic process [GO:0006915]; heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules [GO:0007157]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]; homotypic cell-cell adhesion [GO:0034109]; leukocyte migration [GO:0050900]; negative regulation of anoikis [GO:2000811]; negative regulation of apoptotic process [GO:0043066]; negative regulation of myotube differentiation [GO:0010832]"
"PGEN_.00g106060"	0.000125725727689071	0.000908923306024851	0.564393085902567	"Scaffold_05"	6157016	6159052	NA	NA	NA	NA	NA
"PGEN_.00g108490"	9.37331072200299e-06	1.33248527549182e-06	0.0164634059263804	"Scaffold_05"	11321164	11322981	NA	NA	NA	NA	NA
"PGEN_.00g108510"	1.76365135483876e-05	0.0010229911204227	0.330663165345606	"Scaffold_05"	11325835	11347220	"B0KTX4"	"UBIG_PSEPG"	"Ubiquinone biosynthesis O-methyltransferase (2-polyprenyl-6-hydroxyphenol methylase) (EC 2.1.1.222) (3-demethylubiquinone 3-O-methyltransferase) (EC 2.1.1.64)"	"GO:0006744; GO:0008425; GO:0008689; GO:0032259"	"2-polyprenyl-6-methoxy-1,4-benzoquinone methyltransferase activity [GO:0008425]; 3-demethylubiquinone-9 3-O-methyltransferase activity [GO:0008689]; methylation [GO:0032259]; ubiquinone biosynthetic process [GO:0006744]"
"PGEN_.00g110260"	3.76404193249992e-08	0.86000090138441	0.00521194087872873	"Scaffold_05"	15669855	15764255	"Q39565"	"DYHB_CHLRE"	"Dynein beta chain, flagellar outer arm"	"GO:0003777; GO:0005524; GO:0005737; GO:0005874; GO:0007018; GO:0030030; GO:0030286; GO:0031514"	"cytoplasm [GO:0005737]; dynein complex [GO:0030286]; microtubule [GO:0005874]; motile cilium [GO:0031514]; ATP binding [GO:0005524]; microtubule motor activity [GO:0003777]; cell projection organization [GO:0030030]; microtubule-based movement [GO:0007018]"
"PGEN_.00g110640"	0.0367251017403069	0.575151800935484	0.119565008812147	"Scaffold_05"	16931361	16979731	"Q9R044"	"NPHN_RAT"	"Nephrin (Renal glomerulus-specific cell adhesion receptor)"	"GO:0000165; GO:0003094; GO:0005886; GO:0005925; GO:0007155; GO:0007254; GO:0007519; GO:0007520; GO:0016020; GO:0016021; GO:0017022; GO:0019904; GO:0030507; GO:0030838; GO:0032836; GO:0032991; GO:0035418; GO:0036057; GO:0042995; GO:0044062; GO:0045121; GO:0051393; GO:0072015"	"cell projection [GO:0042995]; focal adhesion [GO:0005925]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; membrane raft [GO:0045121]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]; slit diaphragm [GO:0036057]; alpha-actinin binding [GO:0051393]; myosin binding [GO:0017022]; protein domain specific binding [GO:0019904]; spectrin binding [GO:0030507]; cell adhesion [GO:0007155]; glomerular basement membrane development [GO:0032836]; glomerular filtration [GO:0003094]; glomerular visceral epithelial cell development [GO:0072015]; JNK cascade [GO:0007254]; MAPK cascade [GO:0000165]; myoblast fusion [GO:0007520]; positive regulation of actin filament polymerization [GO:0030838]; protein localization to synapse [GO:0035418]; regulation of excretion [GO:0044062]; skeletal muscle tissue development [GO:0007519]"
"PGEN_.00g112130"	0.0403245681495575	0.0881923136011733	0.00352852949725831	"Scaffold_05"	21399886	21401034	NA	NA	NA	NA	NA
"PGEN_.00g116020"	0.00105066811206603	0.000145939294584597	0.455800506586844	"Scaffold_05"	32921146	32970923	"B3EWY8"	"SAAR2_ACRMI"	"Skeletal aspartic acid-rich protein 2 (Fragment)"	"GO:0016021"	"integral component of membrane [GO:0016021]"
"PGEN_.00g116710"	2.59268946275852e-83	1.47212029951078e-14	8.55872291008072e-32	"Scaffold_05"	34291625	34335232	"B3EWY9"	"MLP_ACRMI"	"Mucin-like protein (Fragment)"	"GO:0005509; GO:0007160; GO:0016021"	"integral component of membrane [GO:0016021]; calcium ion binding [GO:0005509]; cell-matrix adhesion [GO:0007160]"
"PGEN_.00g118530"	0.0472815591056522	0.487318300129861	0.589732145371419	"Scaffold_05"	39981561	39982833	NA	NA	NA	NA	NA
"PGEN_.00g120380"	1.62252172053444e-06	0.0451359342816616	8.37241884463008e-06	"Scaffold_05"	45416815	45417542	NA	NA	NA	NA	NA
"PGEN_.00g124830"	0.000119434987462933	0.52169386436817	1.10395423066714e-05	"Scaffold_05"	56716258	56795358	"D3YXG0"	"HMCN1_MOUSE"	"Hemicentin-1 (Fibulin-6) (FIBL-6)"	"GO:0005509; GO:0005576; GO:0005604; GO:0005913; GO:0005938; GO:0007049; GO:0007156; GO:0007157; GO:0009617; GO:0030054; GO:0032154; GO:0038023; GO:0042803; GO:0050839; GO:0051301; GO:0062023"	"basement membrane [GO:0005604]; cell cortex [GO:0005938]; cell junction [GO:0030054]; cell-cell adherens junction [GO:0005913]; cleavage furrow [GO:0032154]; collagen-containing extracellular matrix [GO:0062023]; extracellular region [GO:0005576]; calcium ion binding [GO:0005509]; cell adhesion molecule binding [GO:0050839]; protein homodimerization activity [GO:0042803]; signaling receptor activity [GO:0038023]; cell cycle [GO:0007049]; cell division [GO:0051301]; heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules [GO:0007157]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]; response to bacterium [GO:0009617]"
"PGEN_.00g125020"	0.000348581109631806	0.801452081918626	0.0195931144572676	"Scaffold_05"	57307339	57370001	NA	NA	NA	NA	NA
"PGEN_.00g125310"	0.0206454835707426	0.0276946901235372	2.36311489432789e-05	"Scaffold_05"	58046068	58110568	NA	NA	NA	NA	NA
"PGEN_.00g125870"	0.00482829313376137	0.160197911245436	0.523021821920293	"Scaffold_05"	59790862	59791964	NA	NA	NA	NA	NA
"PGEN_.00g125980"	3.34085839973592e-05	0.917668733200342	0.522421196310023	"Scaffold_05"	60020238	60020537	NA	NA	NA	NA	NA
"PGEN_.00g126360"	0.0268730458679299	0.706229490419898	0.139670925376763	"Scaffold_05"	60831216	60831908	NA	NA	NA	NA	NA
"PGEN_.00g126370"	0.00161527440418979	0.367156657337824	9.11016322213949e-08	"Scaffold_05"	60832377	60837710	NA	NA	NA	NA	NA
"PGEN_.00g126640"	2.17140615704825e-06	0.00231521284851464	7.71626634612031e-28	"Scaffold_05"	61611337	61611922	NA	NA	NA	NA	NA
"PGEN_.00g127230"	1.13574222047521e-11	9.07392821166048e-08	1.4219645468309e-91	"Scaffold_05"	62825525	62833060	NA	NA	NA	NA	NA
"PGEN_.00g127610"	0.0155330990849932	0.947523234932992	0.155032259591758	"Scaffold_05"	63527463	63527780	NA	NA	NA	NA	NA
"PGEN_.00g129780"	4.83736660831317e-28	0.0476599553158026	4.89774619225082e-20	"Scaffold_06"	2364924	2385026	"P61315"	"G3ST3_MOUSE"	"Galactose-3-O-sulfotransferase 3 (Gal3ST-3) (EC 2.8.2.-) (Beta-galactose-3-O-sulfotransferase 3) (Gal-beta-1, 3-GalNAc 3'-sulfotransferase 3)"	"GO:0001733; GO:0009247; GO:0016021; GO:0032580; GO:0050694"	"Golgi cisterna membrane [GO:0032580]; integral component of membrane [GO:0016021]; galactose 3-O-sulfotransferase activity [GO:0050694]; galactosylceramide sulfotransferase activity [GO:0001733]; glycolipid biosynthetic process [GO:0009247]"
"PGEN_.00g130160"	0.00584581123472313	0.0113978152092618	0.0413563140748495	"Scaffold_06"	3270606	3274261	"Q8BR93"	"HARB1_MOUSE"	"Putative nuclease HARBI1 (EC 3.1.-.-) (Harbinger transposase-derived nuclease)"	"GO:0004518; GO:0005634; GO:0005829; GO:0005886; GO:0034451; GO:0046872"	"centriolar satellite [GO:0034451]; cytosol [GO:0005829]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; metal ion binding [GO:0046872]; nuclease activity [GO:0004518]"
"PGEN_.00g130840"	0.00214147670492852	0.108094483690144	0.112410131966742	"Scaffold_06"	4845322	4845705	NA	NA	NA	NA	NA
"PGEN_.00g133000"	0.00120274161243738	0.31639334178795	9.8194129222033e-05	"Scaffold_06"	10182526	10182777	NA	NA	NA	NA	NA
"PGEN_.00g137880"	0.00935085739631613	0.10150064575873	0.0006230016308053	"Scaffold_06"	21770803	21771318	NA	NA	NA	NA	NA
"PGEN_.00g137910"	0.0423974599220278	0.00631915530013053	1.1587931392213e-05	"Scaffold_06"	21904708	21936513	"P46023"	"GR101_LYMST"	"G-protein coupled receptor GRL101"	"GO:0004930; GO:0005886; GO:0016021"	"integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; G protein-coupled receptor activity [GO:0004930]"
"PGEN_.00g139370"	0.00219144901843305	0.785198974034576	0.950322537239316	"Scaffold_06"	25275700	25386965	"Q7TNF8"	"RIMB1_MOUSE"	"Peripheral-type benzodiazepine receptor-associated protein 1 (PRAX-1) (Peripheral benzodiazepine receptor-interacting protein) (PBR-IP) (RIMS-binding protein 1) (RIM-BP1) (TSPO-associated protein 1)"	"GO:0005737; GO:0005739; GO:0030156; GO:0044305; GO:0098978; GO:0099626"	"calyx of Held [GO:0044305]; cytoplasm [GO:0005737]; glutamatergic synapse [GO:0098978]; mitochondrion [GO:0005739]; benzodiazepine receptor binding [GO:0030156]; voltage-gated calcium channel activity involved in regulation of presynaptic cytosolic calcium levels [GO:0099626]"
"PGEN_.00g139540"	4.07777145671402e-09	0.156145790550324	3.57404847000573e-11	"Scaffold_06"	25730920	25732298	NA	NA	NA	NA	NA
"PGEN_.00g139560"	0.000313529746738533	0.123737982422903	1.91809658133796e-11	"Scaffold_06"	25734949	25736806	NA	NA	NA	NA	NA
"PGEN_.00g139570"	1.19743318569004e-07	0.000287743175805685	2.82253228439773e-15	"Scaffold_06"	25736847	25737710	NA	NA	NA	NA	NA
"PGEN_.00g140310"	4.17125095690759e-30	3.73305983521273e-29	2.09822654101435e-31	"Scaffold_06"	28097745	28112985	NA	NA	NA	NA	NA
"PGEN_.00g140750"	0.00120274161243738	0.782055057223361	0.242231759207134	"Scaffold_06"	28911987	28927659	"A8TX70"	"CO6A5_HUMAN"	"Collagen alpha-5(VI) chain (Collagen alpha-1(XXIX) chain) (von Willebrand factor A domain-containing protein 4)"	"GO:0005576; GO:0005581; GO:0007155; GO:0030020; GO:0062023"	"collagen trimer [GO:0005581]; collagen-containing extracellular matrix [GO:0062023]; extracellular region [GO:0005576]; extracellular matrix structural constituent conferring tensile strength [GO:0030020]; cell adhesion [GO:0007155]"
"PGEN_.00g141850"	0.0450149960216759	0.811064891122452	0.0407364231531465	"Scaffold_06"	31906739	31908838	NA	NA	NA	NA	NA
"PGEN_.00g143270"	1.41081904054638e-23	0.0327472628487409	0.0480764529375252	"Scaffold_06"	36978300	36978638	NA	NA	NA	NA	NA
"PGEN_.00g144010"	0.0303377984229243	0.865636776087306	0.133108298014679	"Scaffold_06"	38470229	38473298	NA	NA	NA	NA	NA
"PGEN_.00g144300"	9.1147549104123e-06	0.261783107216424	0.956634240250275	"Scaffold_06"	39219154	39219912	NA	NA	NA	NA	NA
"PGEN_.00g144390"	0.00526286367910407	0.153213620530429	0.099139471452148	"Scaffold_06"	39385314	39394680	NA	NA	NA	NA	NA
"PGEN_.00g144710"	0.0275446329255006	0.538308087692507	0.207864463967275	"Scaffold_06"	40327749	40339556	NA	NA	NA	NA	NA
"PGEN_.00g145190"	3.40798141973213e-33	0.801460375859917	0.479971619073906	"Scaffold_06"	41616265	41632711	NA	NA	NA	NA	NA
"PGEN_.00g145440"	0.000256232755323912	0.970130334987832	0.253131734566161	"Scaffold_06"	42086097	42109014	"P49025"	"CTRO_MOUSE"	"Citron Rho-interacting kinase (CRIK) (EC 2.7.11.1) (Rho-interacting, serine/threonine-protein kinase 21)"	"GO:0000070; GO:0000086; GO:0000278; GO:0000281; GO:0001726; GO:0004674; GO:0005524; GO:0005634; GO:0005737; GO:0005773; GO:0005829; GO:0005856; GO:0005886; GO:0007030; GO:0007091; GO:0007283; GO:0008064; GO:0015629; GO:0016358; GO:0017124; GO:0018107; GO:0030165; GO:0030496; GO:0030866; GO:0031032; GO:0031985; GO:0032154; GO:0032467; GO:0035556; GO:0043025; GO:0045665; GO:0046872; GO:0048699; GO:0050774; GO:0051402; GO:0097110"	"actin cytoskeleton [GO:0015629]; cleavage furrow [GO:0032154]; cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; Golgi cisterna [GO:0031985]; midbody [GO:0030496]; neuronal cell body [GO:0043025]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; ruffle [GO:0001726]; vacuole [GO:0005773]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; PDZ domain binding [GO:0030165]; protein serine/threonine kinase activity [GO:0004674]; scaffold protein binding [GO:0097110]; SH3 domain binding [GO:0017124]; actomyosin structure organization [GO:0031032]; cortical actin cytoskeleton organization [GO:0030866]; dendrite development [GO:0016358]; G2/M transition of mitotic cell cycle [GO:0000086]; generation of neurons [GO:0048699]; Golgi organization [GO:0007030]; intracellular signal transduction [GO:0035556]; metaphase/anaphase transition of mitotic cell cycle [GO:0007091]; mitotic cell cycle [GO:0000278]; mitotic cytokinesis [GO:0000281]; mitotic sister chromatid segregation [GO:0000070]; negative regulation of dendrite morphogenesis [GO:0050774]; negative regulation of neuron differentiation [GO:0045665]; neuron apoptotic process [GO:0051402]; peptidyl-threonine phosphorylation [GO:0018107]; positive regulation of cytokinesis [GO:0032467]; regulation of actin polymerization or depolymerization [GO:0008064]; spermatogenesis [GO:0007283]"
"PGEN_.00g146770"	0.000192698179603051	0.52615177618353	0.141810076239568	"Scaffold_06"	45397839	45405685	NA	NA	NA	NA	NA
"PGEN_.00g147090"	0.00242655024459626	0.944359184812895	3.2042151417379e-08	"Scaffold_06"	46418832	46437930	NA	NA	NA	NA	NA
"PGEN_.00g148640"	0.00703981630764293	0.654129184171344	0.240527848446732	"Scaffold_06"	51195024	51197173	NA	NA	NA	NA	NA
"PGEN_.00g149640"	1.38677054382198e-07	6.01388082433149e-56	5.32340461854331e-148	"Scaffold_06"	53208943	53234353	"Q80YX1"	"TENA_MOUSE"	"Tenascin (TN) (Hexabrachion) (Tenascin-C) (TN-C)"	"GO:0001968; GO:0005576; GO:0005604; GO:0005614; GO:0005615; GO:0007155; GO:0007162; GO:0007528; GO:0008284; GO:0009612; GO:0010628; GO:0014012; GO:0031012; GO:0031175; GO:0042060; GO:0042475; GO:0045471; GO:0045545; GO:0060447; GO:0060739; GO:0060740; GO:0062023; GO:0071300; GO:0071305; GO:0071774; GO:0071799; GO:0098966"	"basement membrane [GO:0005604]; collagen-containing extracellular matrix [GO:0062023]; extracellular matrix [GO:0031012]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; interstitial matrix [GO:0005614]; perisynaptic extracellular matrix [GO:0098966]; fibronectin binding [GO:0001968]; syndecan binding [GO:0045545]; bud outgrowth involved in lung branching [GO:0060447]; cell adhesion [GO:0007155]; cellular response to prostaglandin D stimulus [GO:0071799]; cellular response to retinoic acid [GO:0071300]; cellular response to vitamin D [GO:0071305]; mesenchymal-epithelial cell signaling involved in prostate gland development [GO:0060739]; negative regulation of cell adhesion [GO:0007162]; neuromuscular junction development [GO:0007528]; neuron projection development [GO:0031175]; odontogenesis of dentin-containing tooth [GO:0042475]; peripheral nervous system axon regeneration [GO:0014012]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of gene expression [GO:0010628]; prostate gland epithelium morphogenesis [GO:0060740]; response to ethanol [GO:0045471]; response to fibroblast growth factor [GO:0071774]; response to mechanical stimulus [GO:0009612]; wound healing [GO:0042060]"
"PGEN_.00g150000"	1.11744811093604e-06	4.02670968014434e-11	2.4880437051519e-10	"Scaffold_06"	54115055	54118574	NA	NA	NA	NA	NA
"PGEN_.00g152680"	0.0150133214810577	0.619037622669197	0.0620183938448077	"Scaffold_06"	61402590	61437197	"Q3V0L5"	"LRC43_MOUSE"	"Leucine-rich repeat-containing protein 43"	""	""
