"gene"	"adj.pval.Initial.Treatment"	"adj.pval.treatment"	"adj.pval.treatment1"	"adj.pval.treatment2"	"adj.pval.treatment1_x_treatment2"	"scaffold"	"start"	"end"	"uniprot.id"	"uniprot_taxa.id"	"Uniprot.Name"	"GO.IDs"	"GO.Descript"
"PGEN_.00g065280"	3.31327546038246e-05	0.000475141864397962	0.424420442446923	0.596170156848761	0.0496874106329156	"Scaffold_03"	20642211	20684453	"Q8BUG5"	"CAYP2_MOUSE"	"Calcyphosin-2 (Calcyphosine-2)"	"GO:0005509"	"calcium ion binding [GO:0005509]"
"PGEN_.00g065330"	0.0143849863554862	3.49043169063813e-08	0.730021450676851	0.294228684996539	0.000576565954924893	"Scaffold_03"	20720165	20723492	NA	NA	NA	NA	NA
"PGEN_.00g065700"	3.19316760791561e-10	1.76680633494292e-08	8.34067118032795e-05	0.0450026932386791	0.700372600745351	"Scaffold_03"	21395485	21421405	"P80174"	"SODC_CARCR"	"Superoxide dismutase [Cu-Zn] (EC 1.15.1.1)"	"GO:0004784; GO:0005634; GO:0005737; GO:0046872"	"cytoplasm [GO:0005737]; nucleus [GO:0005634]; metal ion binding [GO:0046872]; superoxide dismutase activity [GO:0004784]"
"PGEN_.00g065950"	1.70627465124926e-06	0.00898781535602424	0.952282092963167	0.314824811377977	0.403121353607056	"Scaffold_03"	22305616	22370797	"O73925"	"KCNQ1_SQUAC"	"Potassium voltage-gated channel subfamily KQT member 1 (IKs producing slow voltage-gated potassium channel subunit alpha KvLQT1) (KQT-like 1) (Voltage-gated potassium channel subunit Kv7.1)"	"GO:0005249; GO:0005251; GO:0005516; GO:0005546; GO:0005737; GO:0005783; GO:0005886; GO:0008076; GO:0015271; GO:0016323; GO:0030659; GO:0034702; GO:0034765; GO:0045121; GO:0048839; GO:0050892; GO:0060453; GO:0070293; GO:0086009"	"basolateral plasma membrane [GO:0016323]; cytoplasm [GO:0005737]; cytoplasmic vesicle membrane [GO:0030659]; endoplasmic reticulum [GO:0005783]; ion channel complex [GO:0034702]; membrane raft [GO:0045121]; plasma membrane [GO:0005886]; voltage-gated potassium channel complex [GO:0008076]; calmodulin binding [GO:0005516]; delayed rectifier potassium channel activity [GO:0005251]; outward rectifier potassium channel activity [GO:0015271]; phosphatidylinositol-4,5-bisphosphate binding [GO:0005546]; voltage-gated potassium channel activity [GO:0005249]; inner ear development [GO:0048839]; intestinal absorption [GO:0050892]; membrane repolarization [GO:0086009]; regulation of gastric acid secretion [GO:0060453]; regulation of ion transmembrane transport [GO:0034765]; renal absorption [GO:0070293]"
"PGEN_.00g066200"	0.000132304838708539	0.00967821651399364	3.39173440983547e-06	0.58090120071781	2.60359849557757e-05	"Scaffold_03"	23345122	23347681	NA	NA	NA	NA	NA
"PGEN_.00g067240"	5.09459674587625e-05	3.2223023033734e-14	0.84042553627542	0.58050305951487	0.0756723930329098	"Scaffold_03"	25938530	25940805	NA	NA	NA	NA	NA
"PGEN_.00g067860"	0.00923811077352171	0.00311028341103771	0.0660399697349824	0.448425441626553	0.0124396964016345	"Scaffold_03"	27382342	27389374	NA	NA	NA	NA	NA
"PGEN_.00g068680"	1.9924123266612e-15	1.04456015826096e-06	0.06928057361712	0.0981462955501005	0.133108298014679	"Scaffold_03"	29458858	29464104	NA	NA	NA	NA	NA
"PGEN_.00g068720"	4.69321516489737e-50	1.18893088534073e-31	3.7206938691062e-14	3.04824651422142e-09	6.4607005212228e-28	"Scaffold_03"	29524834	29525839	NA	NA	NA	NA	NA
"PGEN_.00g069450"	5.18976814021615e-07	3.6662477397628e-12	0.00654558973893187	0.222079767293808	0.260952091964737	"Scaffold_03"	32158794	32161618	"Q7Z5P9"	"MUC19_HUMAN"	"Mucin-19 (MUC-19)"	"GO:0002223; GO:0005576; GO:0005796; GO:0005886; GO:0016266"	"extracellular region [GO:0005576]; Golgi lumen [GO:0005796]; plasma membrane [GO:0005886]; O-glycan processing [GO:0016266]; stimulatory C-type lectin receptor signaling pathway [GO:0002223]"
"PGEN_.00g069610"	8.50006180782909e-14	4.94417187521176e-06	0.000144644115395024	0.00282750347505024	2.59508908651369e-11	"Scaffold_03"	32387002	32406962	NA	NA	NA	NA	NA
"PGEN_.00g069870"	0.0359091976835736	2.76537071508365e-13	0.00382258393690529	0.149967444691797	0.416816280236536	"Scaffold_03"	32918963	32934808	NA	NA	NA	NA	NA
"PGEN_.00g070630"	0.0105710009237872	0.0123466477358793	0.865504593231102	0.849410160857633	0.394488045134784	"Scaffold_03"	35313437	35320513	"Q2TBS9"	"SMU1_BOVIN"	"WD40 repeat-containing protein SMU1 (Smu-1 suppressor of mec-8 and unc-52 protein homolog) [Cleaved into: WD40 repeat-containing protein SMU1, N-terminally processed]"	"GO:0000381; GO:0000398; GO:0005634; GO:0005737; GO:0008380; GO:0016607; GO:0071005"	"cytoplasm [GO:0005737]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; U2-type precatalytic spliceosome [GO:0071005]; mRNA splicing, via spliceosome [GO:0000398]; regulation of alternative mRNA splicing, via spliceosome [GO:0000381]; RNA splicing [GO:0008380]"
"PGEN_.00g072260"	0.00767252090629021	0.00439561497746984	0.195622403792151	0.807370141407523	7.61334348649207e-05	"Scaffold_03"	40153408	40163087	"Q5XXP2"	"OPN4_PHOSU"	"Melanopsin (Opsin-4)"	"GO:0005502; GO:0005886; GO:0007601; GO:0007602; GO:0008020; GO:0016021; GO:0018298; GO:0042752; GO:0048511"	"integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; 11-cis retinal binding [GO:0005502]; G protein-coupled photoreceptor activity [GO:0008020]; phototransduction [GO:0007602]; protein-chromophore linkage [GO:0018298]; regulation of circadian rhythm [GO:0042752]; rhythmic process [GO:0048511]; visual perception [GO:0007601]"
"PGEN_.00g073580"	2.39233811081345e-21	1.62998260634609e-45	0.265948515821603	0.0899267669831178	3.51522634915548e-08	"Scaffold_03"	43761204	43771849	NA	NA	NA	NA	NA
"PGEN_.00g075700"	4.36922697143846e-05	7.39107765647679e-69	0.741343574075467	0.368163817466767	0.146970481726388	"Scaffold_03"	50726782	50795337	"B3EWY9"	"MLP_ACRMI"	"Mucin-like protein (Fragment)"	"GO:0005509; GO:0007160; GO:0016021"	"integral component of membrane [GO:0016021]; calcium ion binding [GO:0005509]; cell-matrix adhesion [GO:0007160]"
"PGEN_.00g076180"	2.85122931109085e-09	5.98512183227016e-10	4.50704695633396e-05	0.677303399392791	2.49134297273664e-09	"Scaffold_03"	51960428	51967440	"Q8JHV9"	"BIR7A_XENLA"	"Baculoviral IAP repeat-containing protein 7-A (EC 2.3.2.27) (E3 ubiquitin-protein ligase EIAP-A) (Embryonic/Egg IAP) (xEIAP/XLX) (Inhibitor of apoptosis-like protein) (IAP-like protein) (RING-type E3 ubiquitin transferase EIAP-A) (XIAP homolog XLX) (XLX)"	"GO:0005737; GO:0007275; GO:0016740; GO:0043027; GO:0043066; GO:0043154; GO:0046872; GO:0051865"	"cytoplasm [GO:0005737]; cysteine-type endopeptidase inhibitor activity involved in apoptotic process [GO:0043027]; metal ion binding [GO:0046872]; transferase activity [GO:0016740]; multicellular organism development [GO:0007275]; negative regulation of apoptotic process [GO:0043066]; negative regulation of cysteine-type endopeptidase activity involved in apoptotic process [GO:0043154]; protein autoubiquitination [GO:0051865]"
"PGEN_.00g077070"	5.82211511589329e-05	1.2011252793742e-10	0.0479839768969098	0.722974837374853	0.033890904695957	"Scaffold_03"	54609767	54610342	NA	NA	NA	NA	NA
"PGEN_.00g078310"	0.00677752411758388	0.000982591514099736	0.0282720258767977	0.717104279031869	0.00746888456473829	"Scaffold_03"	57399874	57483677	"P35992"	"PTP10_DROME"	"Tyrosine-protein phosphatase 10D (EC 3.1.3.48) (Receptor-linked protein-tyrosine phosphatase 10D) (DPTP10D)"	"GO:0004725; GO:0005001; GO:0006470; GO:0007411; GO:0007417; GO:0007424; GO:0007616; GO:0008045; GO:0016021; GO:0030424; GO:0042059; GO:0045177; GO:0060446"	"apical part of cell [GO:0045177]; axon [GO:0030424]; integral component of membrane [GO:0016021]; protein tyrosine phosphatase activity [GO:0004725]; transmembrane receptor protein tyrosine phosphatase activity [GO:0005001]; axon guidance [GO:0007411]; branching involved in open tracheal system development [GO:0060446]; central nervous system development [GO:0007417]; long-term memory [GO:0007616]; motor neuron axon guidance [GO:0008045]; negative regulation of epidermal growth factor receptor signaling pathway [GO:0042059]; open tracheal system development [GO:0007424]; protein dephosphorylation [GO:0006470]"
"PGEN_.00g080870"	0.000204824887406086	1.07001251708592e-07	0.0145382405460513	0.237955633026324	3.65376527610571e-09	"Scaffold_04"	6303439	6316236	NA	NA	NA	NA	NA
"PGEN_.00g082390"	3.45331582058002e-07	0.0355587663372623	2.25861417678572e-06	0.250433612389597	0.0831613958475597	"Scaffold_04"	9894020	9900405	"Q8BR93"	"HARB1_MOUSE"	"Putative nuclease HARBI1 (EC 3.1.-.-) (Harbinger transposase-derived nuclease)"	"GO:0004518; GO:0005634; GO:0005829; GO:0005886; GO:0034451; GO:0046872"	"centriolar satellite [GO:0034451]; cytosol [GO:0005829]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; metal ion binding [GO:0046872]; nuclease activity [GO:0004518]"
"PGEN_.00g090230"	1.02209533398923e-07	3.43577783722719e-07	0.251587707337026	0.663618016135141	0.00067227284623058	"Scaffold_04"	30404333	30417979	NA	NA	NA	NA	NA
"PGEN_.00g096230"	0.000133941672470567	0.0132102743232045	0.00685520497308933	0.52615177618353	0.416792921457829	"Scaffold_04"	46322021	46334683	NA	NA	NA	NA	NA
"PGEN_.00g097340"	1.33527339173933e-05	0.00124364682324092	0.0670995545913153	0.00515162641485222	0.399230937636203	"Scaffold_04"	49379820	49380767	NA	NA	NA	NA	NA
"PGEN_.00g097550"	5.85279948570918e-17	3.79287266928977e-10	7.05322613392785e-15	0.349760922881058	4.38801377538975e-27	"Scaffold_04"	49794445	49794803	NA	NA	NA	NA	NA
"PGEN_.00g100950"	1.78002871676837e-10	4.64671385314935e-05	0.00209953273862376	1.0073534243551e-17	0.0630178688853394	"Scaffold_04"	57885900	57886430	NA	NA	NA	NA	NA
"PGEN_.00g101020"	4.26800333550066e-05	0.00757655908928367	4.834369877021e-05	0.655597478781302	0.00146053868090002	"Scaffold_04"	57942638	57943782	NA	NA	NA	NA	NA
"PGEN_.00g101030"	1.81813409680696e-46	0.000533268163163478	0.00193661836844924	3.96202213405499e-39	1.22921960666354e-35	"Scaffold_04"	57953649	57955140	NA	NA	NA	NA	NA
"PGEN_.00g101840"	3.27615934492435e-41	0.000265388102327244	0.980539669572362	0.16782147805304	0.854914676728467	"Scaffold_04"	60033809	60065559	"Q8R197"	"SAST_MOUSE"	"S-acyl fatty acid synthase thioesterase, medium chain (EC 3.1.2.14) (Oleoyl-ACP hydrolase) (Thioesterase II) (Thioesterase domain-containing protein 1)"	"GO:0004320; GO:0005829; GO:0008610; GO:0016295; GO:0016296; GO:0016297; GO:0047381; GO:0051792"	"cytosol [GO:0005829]; acyl-[acyl-carrier-protein] hydrolase activity [GO:0016297]; dodecanoyl-[acyl-carrier-protein] hydrolase activity [GO:0047381]; myristoyl-[acyl-carrier-protein] hydrolase activity [GO:0016295]; oleoyl-[acyl-carrier-protein] hydrolase activity [GO:0004320]; palmitoyl-[acyl-carrier-protein] hydrolase activity [GO:0016296]; lipid biosynthetic process [GO:0008610]; medium-chain fatty acid biosynthetic process [GO:0051792]"
"PGEN_.00g101990"	1.90733458136439e-06	0.0158815169671378	0.195622403792151	0.58914138250813	0.0865023920217955	"Scaffold_04"	60544962	60550985	NA	NA	NA	NA	NA
"PGEN_.00g104420"	0.0107053575466277	6.0764110795877e-05	0.885864441662548	0.610603646151227	0.154798355692345	"Scaffold_05"	1878651	1887662	NA	NA	NA	NA	NA
"PGEN_.00g104730"	0.00179852130522763	1.47216114102325e-40	0.000592312770877281	7.89564517961758e-08	8.41833900327538e-61	"Scaffold_05"	2521223	2525989	NA	NA	NA	NA	NA
"PGEN_.00g104930"	0.0421753031646171	0.0167015096756542	0.876023934803453	0.00107935861709392	0.365946942348161	"Scaffold_05"	2955313	2998718	NA	NA	NA	NA	NA
"PGEN_.00g108490"	0.00010686309429131	8.7564771216622e-07	9.37331072200299e-06	1.33248527549182e-06	0.0164634059263804	"Scaffold_05"	11321164	11322981	NA	NA	NA	NA	NA
"PGEN_.00g108510"	0.00193994181029015	8.75725669613607e-11	1.76365135483876e-05	0.0010229911204227	0.330663165345606	"Scaffold_05"	11325835	11347220	"B0KTX4"	"UBIG_PSEPG"	"Ubiquinone biosynthesis O-methyltransferase (2-polyprenyl-6-hydroxyphenol methylase) (EC 2.1.1.222) (3-demethylubiquinone 3-O-methyltransferase) (EC 2.1.1.64)"	"GO:0006744; GO:0008425; GO:0008689; GO:0032259"	"2-polyprenyl-6-methoxy-1,4-benzoquinone methyltransferase activity [GO:0008425]; 3-demethylubiquinone-9 3-O-methyltransferase activity [GO:0008689]; methylation [GO:0032259]; ubiquinone biosynthetic process [GO:0006744]"
"PGEN_.00g108700"	7.80121064753775e-13	1.91943902735236e-09	0.0607308524267614	0.259460884132981	0.0925017261666406	"Scaffold_05"	11889536	11890080	NA	NA	NA	NA	NA
"PGEN_.00g110260"	0.00498003684699226	4.43673910783518e-05	3.76404193249992e-08	0.86000090138441	0.00521194087872873	"Scaffold_05"	15669855	15764255	"Q39565"	"DYHB_CHLRE"	"Dynein beta chain, flagellar outer arm"	"GO:0003777; GO:0005524; GO:0005737; GO:0005874; GO:0007018; GO:0030030; GO:0030286; GO:0031514"	"cytoplasm [GO:0005737]; dynein complex [GO:0030286]; microtubule [GO:0005874]; motile cilium [GO:0031514]; ATP binding [GO:0005524]; microtubule motor activity [GO:0003777]; cell projection organization [GO:0030030]; microtubule-based movement [GO:0007018]"
"PGEN_.00g116020"	2.23990460166618e-06	0.00101489186883468	0.00105066811206603	0.000145939294584597	0.455800506586844	"Scaffold_05"	32921146	32970923	"B3EWY8"	"SAAR2_ACRMI"	"Skeletal aspartic acid-rich protein 2 (Fragment)"	"GO:0016021"	"integral component of membrane [GO:0016021]"
"PGEN_.00g116710"	8.97269359572477e-28	4.22353936292422e-121	2.59268946275852e-83	1.47212029951078e-14	8.55872291008072e-32	"Scaffold_05"	34291625	34335232	"B3EWY9"	"MLP_ACRMI"	"Mucin-like protein (Fragment)"	"GO:0005509; GO:0007160; GO:0016021"	"integral component of membrane [GO:0016021]; calcium ion binding [GO:0005509]; cell-matrix adhesion [GO:0007160]"
"PGEN_.00g119520"	0.0351165759403185	0.00241792184822169	0.302970190987948	0.845250987491855	0.0374691219898065	"Scaffold_05"	42556627	42557256	NA	NA	NA	NA	NA
"PGEN_.00g120380"	6.52007156533469e-08	3.3548057103021e-25	1.62252172053444e-06	0.0451359342816616	8.37241884463008e-06	"Scaffold_05"	45416815	45417542	NA	NA	NA	NA	NA
"PGEN_.00g122230"	0.00872412570182088	3.69600512202783e-10	0.240699728343925	0.917437020638519	0.0174371851689746	"Scaffold_05"	49655390	49656016	NA	NA	NA	NA	NA
"PGEN_.00g123920"	1.74215489421183e-11	4.36414145290199e-13	0.229018773290524	0.878677872912182	5.8266820716032e-07	"Scaffold_05"	54424415	54448483	NA	NA	NA	NA	NA
"PGEN_.00g124830"	2.04093941123998e-06	0.0016007868073842	0.000119434987462933	0.52169386436817	1.10395423066714e-05	"Scaffold_05"	56716258	56795358	"D3YXG0"	"HMCN1_MOUSE"	"Hemicentin-1 (Fibulin-6) (FIBL-6)"	"GO:0005509; GO:0005576; GO:0005604; GO:0005913; GO:0005938; GO:0007049; GO:0007156; GO:0007157; GO:0009617; GO:0030054; GO:0032154; GO:0038023; GO:0042803; GO:0050839; GO:0051301; GO:0062023"	"basement membrane [GO:0005604]; cell cortex [GO:0005938]; cell junction [GO:0030054]; cell-cell adherens junction [GO:0005913]; cleavage furrow [GO:0032154]; collagen-containing extracellular matrix [GO:0062023]; extracellular region [GO:0005576]; calcium ion binding [GO:0005509]; cell adhesion molecule binding [GO:0050839]; protein homodimerization activity [GO:0042803]; signaling receptor activity [GO:0038023]; cell cycle [GO:0007049]; cell division [GO:0051301]; heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules [GO:0007157]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]; response to bacterium [GO:0009617]"
"PGEN_.00g125310"	0.0103902196401872	0.000975247824036643	0.0206454835707426	0.0276946901235372	2.36311489432789e-05	"Scaffold_05"	58046068	58110568	NA	NA	NA	NA	NA
"PGEN_.00g126370"	0.00313905357096175	0.00111001969106383	0.00161527440418979	0.367156657337824	9.11016322213949e-08	"Scaffold_05"	60832377	60837710	NA	NA	NA	NA	NA
"PGEN_.00g127230"	9.72634323990389e-89	5.78553841523463e-85	1.13574222047521e-11	9.07392821166048e-08	1.4219645468309e-91	"Scaffold_05"	62825525	62833060	NA	NA	NA	NA	NA
"PGEN_.00g127570"	0.00148815595400645	2.35457211895651e-12	0.45186192210215	0.820101810707837	3.14395116475173e-17	"Scaffold_05"	63496499	63500613	NA	NA	NA	NA	NA
"PGEN_.00g129780"	2.97538495866067e-13	3.34238122362722e-34	4.83736660831317e-28	0.0476599553158026	4.89774619225082e-20	"Scaffold_06"	2364924	2385026	"P61315"	"G3ST3_MOUSE"	"Galactose-3-O-sulfotransferase 3 (Gal3ST-3) (EC 2.8.2.-) (Beta-galactose-3-O-sulfotransferase 3) (Gal-beta-1, 3-GalNAc 3'-sulfotransferase 3)"	"GO:0001733; GO:0009247; GO:0016021; GO:0032580; GO:0050694"	"Golgi cisterna membrane [GO:0032580]; integral component of membrane [GO:0016021]; galactose 3-O-sulfotransferase activity [GO:0050694]; galactosylceramide sulfotransferase activity [GO:0001733]; glycolipid biosynthetic process [GO:0009247]"
"PGEN_.00g130160"	3.17301847736141e-08	0.0222295668663508	0.00584581123472313	0.0113978152092618	0.0413563140748495	"Scaffold_06"	3270606	3274261	"Q8BR93"	"HARB1_MOUSE"	"Putative nuclease HARBI1 (EC 3.1.-.-) (Harbinger transposase-derived nuclease)"	"GO:0004518; GO:0005634; GO:0005829; GO:0005886; GO:0034451; GO:0046872"	"centriolar satellite [GO:0034451]; cytosol [GO:0005829]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; metal ion binding [GO:0046872]; nuclease activity [GO:0004518]"
"PGEN_.00g130700"	8.00656793954642e-40	9.98355481237555e-87	0.803124312214525	0.0812792625317584	0.725119161922698	"Scaffold_06"	4611890	4623896	NA	NA	NA	NA	NA
"PGEN_.00g131030"	1.12652095797231e-05	0.0241944468378098	0.0506008555137126	0.686472921908157	0.0307706619573291	"Scaffold_06"	5295042	5305191	"Q9NXW9"	"ALKB4_HUMAN"	"Alpha-ketoglutarate-dependent dioxygenase alkB homolog 4 (Alkylated DNA repair protein alkB homolog 4) (DNA N6-methyl adenine demethylase ALKBH4) (EC 1.14.11.51) (Lysine-specific demethylase ALKBH4) (EC 1.14.11.-)"	"GO:0003779; GO:0005730; GO:0005737; GO:0006325; GO:0006482; GO:0016491; GO:0016706; GO:0030496; GO:0031032; GO:0032451; GO:0035516; GO:0036090; GO:0046872; GO:0070938; GO:0070989; GO:0080111; GO:1902275"	"contractile ring [GO:0070938]; cytoplasm [GO:0005737]; midbody [GO:0030496]; nucleolus [GO:0005730]; 2-oxoglutarate-dependent dioxygenase activity [GO:0016706]; actin binding [GO:0003779]; demethylase activity [GO:0032451]; metal ion binding [GO:0046872]; oxidative DNA demethylase activity [GO:0035516]; oxidoreductase activity [GO:0016491]; actomyosin structure organization [GO:0031032]; chromatin organization [GO:0006325]; cleavage furrow ingression [GO:0036090]; DNA demethylation [GO:0080111]; oxidative demethylation [GO:0070989]; protein demethylation [GO:0006482]; regulation of chromatin organization [GO:1902275]"
"PGEN_.00g133000"	0.0251147312779643	0.0231178895099489	0.00120274161243738	0.31639334178795	9.8194129222033e-05	"Scaffold_06"	10182526	10182777	NA	NA	NA	NA	NA
"PGEN_.00g134400"	0.0107053575466277	7.04544646765944e-09	0.98325731787904	0.543182170350515	0.941443749596161	"Scaffold_06"	13548708	13578024	"P61315"	"G3ST3_MOUSE"	"Galactose-3-O-sulfotransferase 3 (Gal3ST-3) (EC 2.8.2.-) (Beta-galactose-3-O-sulfotransferase 3) (Gal-beta-1, 3-GalNAc 3'-sulfotransferase 3)"	"GO:0001733; GO:0009247; GO:0016021; GO:0032580; GO:0050694"	"Golgi cisterna membrane [GO:0032580]; integral component of membrane [GO:0016021]; galactose 3-O-sulfotransferase activity [GO:0050694]; galactosylceramide sulfotransferase activity [GO:0001733]; glycolipid biosynthetic process [GO:0009247]"
"PGEN_.00g134790"	0.0384680837392173	0.00967821651399364	0.50190933731229	0.0761002990993041	0.45849472530356	"Scaffold_06"	14288894	14352831	NA	NA	NA	NA	NA
"PGEN_.00g135810"	0.0324512465436505	0.0003876042462819	0.417142740814988	0.97358678855063	0.809748535974369	"Scaffold_06"	17039205	17041620	NA	NA	NA	NA	NA
"PGEN_.00g136060"	9.7582939985614e-07	0.0353978143551991	0.400590327704019	0.483620311487436	5.7609014882408e-08	"Scaffold_06"	17698759	17724650	"Q9C5D2"	"FBL4_ARATH"	"F-box/LRR-repeat protein 4 (AtFBL4)"	"GO:0006289; GO:0006511; GO:0010225; GO:0016567; GO:0019005; GO:0031146"	"SCF ubiquitin ligase complex [GO:0019005]; nucleotide-excision repair [GO:0006289]; protein ubiquitination [GO:0016567]; response to UV-C [GO:0010225]; SCF-dependent proteasomal ubiquitin-dependent protein catabolic process [GO:0031146]; ubiquitin-dependent protein catabolic process [GO:0006511]"
"PGEN_.00g139530"	0.00170231775388376	0.000143902165080685	0.240699728343925	0.446467838811554	0.146692925583142	"Scaffold_06"	25730256	25730618	NA	NA	NA	NA	NA
"PGEN_.00g139540"	1.12822792537192e-13	6.17029375480073e-14	4.07777145671402e-09	0.156145790550324	3.57404847000573e-11	"Scaffold_06"	25730920	25732298	NA	NA	NA	NA	NA
"PGEN_.00g139560"	3.11967120065073e-10	1.1627905128885e-27	0.000313529746738533	0.123737982422903	1.91809658133796e-11	"Scaffold_06"	25734949	25736806	NA	NA	NA	NA	NA
"PGEN_.00g139570"	3.90054894283204e-12	1.5145588799003e-26	1.19743318569004e-07	0.000287743175805685	2.82253228439773e-15	"Scaffold_06"	25736847	25737710	NA	NA	NA	NA	NA
"PGEN_.00g140310"	1.14106539337965e-12	5.27289401880149e-42	4.17125095690759e-30	3.73305983521273e-29	2.09822654101435e-31	"Scaffold_06"	28097745	28112985	NA	NA	NA	NA	NA
"PGEN_.00g143270"	1.24728438603604e-10	3.66100929124529e-12	1.41081904054638e-23	0.0327472628487409	0.0480764529375252	"Scaffold_06"	36978300	36978638	NA	NA	NA	NA	NA
"PGEN_.00g149640"	2.77009958209978e-14	1.05956871354358e-14	1.38677054382198e-07	6.01388082433149e-56	5.32340461854331e-148	"Scaffold_06"	53208943	53234353	"Q80YX1"	"TENA_MOUSE"	"Tenascin (TN) (Hexabrachion) (Tenascin-C) (TN-C)"	"GO:0001968; GO:0005576; GO:0005604; GO:0005614; GO:0005615; GO:0007155; GO:0007162; GO:0007528; GO:0008284; GO:0009612; GO:0010628; GO:0014012; GO:0031012; GO:0031175; GO:0042060; GO:0042475; GO:0045471; GO:0045545; GO:0060447; GO:0060739; GO:0060740; GO:0062023; GO:0071300; GO:0071305; GO:0071774; GO:0071799; GO:0098966"	"basement membrane [GO:0005604]; collagen-containing extracellular matrix [GO:0062023]; extracellular matrix [GO:0031012]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; interstitial matrix [GO:0005614]; perisynaptic extracellular matrix [GO:0098966]; fibronectin binding [GO:0001968]; syndecan binding [GO:0045545]; bud outgrowth involved in lung branching [GO:0060447]; cell adhesion [GO:0007155]; cellular response to prostaglandin D stimulus [GO:0071799]; cellular response to retinoic acid [GO:0071300]; cellular response to vitamin D [GO:0071305]; mesenchymal-epithelial cell signaling involved in prostate gland development [GO:0060739]; negative regulation of cell adhesion [GO:0007162]; neuromuscular junction development [GO:0007528]; neuron projection development [GO:0031175]; odontogenesis of dentin-containing tooth [GO:0042475]; peripheral nervous system axon regeneration [GO:0014012]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of gene expression [GO:0010628]; prostate gland epithelium morphogenesis [GO:0060740]; response to ethanol [GO:0045471]; response to fibroblast growth factor [GO:0071774]; response to mechanical stimulus [GO:0009612]; wound healing [GO:0042060]"
"PGEN_.00g150310"	1.13040983520774e-12	0.00430536868696455	0.286191506600847	0.00914803170531275	0.427692661187393	"Scaffold_06"	55124389	55134058	NA	NA	NA	NA	NA
"PGEN_.00g151730"	6.12336440648464e-05	2.32142954786226e-08	0.221899789623106	0.00368791355786737	0.0646189861178019	"Scaffold_06"	58908250	58921822	NA	NA	NA	NA	NA
"PGEN_.00g159640"	4.20023982134783e-05	8.05135121506716e-05	0.117783908996811	0.883185081153361	0.0601774247437991	"Scaffold_07"	19130999	19146957	NA	NA	NA	NA	NA
"PGEN_.00g160750"	2.49200261353812e-19	2.74909468579827e-06	0.0790594913016486	0.0202982527374641	1.05841343767528e-08	"Scaffold_07"	22118445	22131261	NA	NA	NA	NA	NA
"PGEN_.00g164020"	1.27360345993926e-29	4.62115702849041e-11	0.00120274161243738	0.137950735410511	2.01768191001814e-05	"Scaffold_07"	30603488	30671660	"P16066"	"ANPRA_HUMAN"	"Atrial natriuretic peptide receptor 1 (EC 4.6.1.2) (Atrial natriuretic peptide receptor type A) (ANP-A) (ANPR-A) (NPR-A) (Guanylate cyclase A) (GC-A)"	"GO:0001653; GO:0004383; GO:0004672; GO:0005524; GO:0005525; GO:0005886; GO:0006182; GO:0007165; GO:0007166; GO:0007168; GO:0007589; GO:0008217; GO:0008528; GO:0010753; GO:0016021; GO:0016525; GO:0016941; GO:0017046; GO:0019901; GO:0019934; GO:0030308; GO:0035810; GO:0035815; GO:0042417; GO:0042562; GO:0043114; GO:0043235; GO:0048662; GO:0097746; GO:1903779"	"integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; receptor complex [GO:0043235]; ATP binding [GO:0005524]; G protein-coupled peptide receptor activity [GO:0008528]; GTP binding [GO:0005525]; guanylate cyclase activity [GO:0004383]; hormone binding [GO:0042562]; natriuretic peptide receptor activity [GO:0016941]; peptide hormone binding [GO:0017046]; peptide receptor activity [GO:0001653]; protein kinase activity [GO:0004672]; protein kinase binding [GO:0019901]; body fluid secretion [GO:0007589]; cell surface receptor signaling pathway [GO:0007166]; cGMP biosynthetic process [GO:0006182]; cGMP-mediated signaling [GO:0019934]; dopamine metabolic process [GO:0042417]; negative regulation of angiogenesis [GO:0016525]; negative regulation of cell growth [GO:0030308]; negative regulation of smooth muscle cell proliferation [GO:0048662]; positive regulation of cGMP-mediated signaling [GO:0010753]; positive regulation of renal sodium excretion [GO:0035815]; positive regulation of urine volume [GO:0035810]; receptor guanylyl cyclase signaling pathway [GO:0007168]; regulation of blood pressure [GO:0008217]; regulation of blood vessel diameter [GO:0097746]; regulation of cardiac conduction [GO:1903779]; regulation of vascular permeability [GO:0043114]; signal transduction [GO:0007165]"
